customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score
CUST_1244,Unicorn,Yes,2,2,6,12,3,1,7,2,585,0.5417475463506222,6.106509314897829
CUST_1245,Griffin,No,3,6,2,11,19,0,4,2,323,1.114475451247009,5.920464118462172
CUST_1246,Yeti,Yes,2,2,1,43,20,1,12,6,701,-0.162394728,1.157850631347583
CUST_1247,Dragon,No,3,6,8,10,20,5,5,8,799,0.063886692,2.1417823975202603
CUST_1248,Yeti,Yes,6,5,1,8,13,1,1,6,1192,1.3489907126789278,4.061550121410746
CUST_1249,Unicorn,Yes,7,3,7,21,3,2,14,5,698,0.2786029947614552,13.519124888626465
CUST_1250,Dragon,Yes,5,3,9,74,3,6,7,4,519,0.068347992,3.262692557075913
CUST_1251,Ciclope,No,4,5,9,25,16,9,11,6,94,0.5598678967792982,1.2285699457760282
CUST_1252,Ciclope,Yes,5,7,1,93,20,6,16,2,884,1.2304856805040862,0.701282075
CUST_1253,Unicorn,Yes,6,5,10,15,4,2,7,1,375,0.6070928569243683,0.8824670706998347
CUST_1254,Griffin,No,5,2,7,41,15,2,6,1,780,-0.539182869,2.0496729513738137
CUST_1255,Griffin,Yes,3,8,7,62,13,3,6,9,105,0.013112133,4.045021231263879
CUST_1256,Unicorn,Yes,4,4,4,6,18,3,8,1,244,0.2502502287907529,1.0749453424598805
CUST_1257,Yeti,No,6,5,4,4,8,2,11,5,407,-0.292837423,2.342612014038078
CUST_1258,Dragon,No,7,4,10,12,9,5,18,7,1109,0.6983426802862488,1.6241726162739385
CUST_1259,Griffin,Yes,2,5,7,111,16,1,16,2,425,-1.571603019,4.520700869111442
CUST_1260,Dragon,Yes,5,5,2,1,11,8,3,9,431,-0.067497386,5.959647391063396
CUST_1261,Unicorn,Yes,5,3,2,6,12,3,13,7,1446,0.8149182351586524,5.773459742192064
CUST_1262,Dragon,Yes,6,6,10,190,2,8,1,6,269,0.4468516136173162,6.037783263897692
CUST_1263,Griffin,No,4,3,4,17,8,0,8,2,360,-0.792350506,2.640760682674834
CUST_1264,Griffin,No,4,6,9,4,8,1,6,4,210,-0.351042715,4.414822677150036
CUST_1265,Unicorn,Yes,2,4,2,82,9,2,3,7,210,-2.80160937,8.058026600642911
CUST_1266,Ciclope,Yes,3,2,4,47,11,8,1,4,336,-0.079670884,4.398005787256987
CUST_1267,Unicorn,No,2,4,5,6,18,1,1,1,198,-0.635595217,4.610427481076277
CUST_1268,Griffin,Yes,9,4,9,5,7,3,4,7,271,1.0080682573310666,3.994360524660952
CUST_1269,Griffin,No,3,8,2,39,8,3,7,5,111,0.6709296646114512,4.801282037
CUST_1270,Unicorn,Yes,6,5,5,1,12,0,11,3,941,-2.249675834,3.215212148457163
CUST_1271,Unicorn,Yes,4,5,2,12,20,1,14,6,908,0.209057364,1.6159741669579533
CUST_1272,Yeti,Yes,6,7,2,11,6,2,20,8,398,-0.199473736,2.762795379207927
CUST_1273,Ciclope,Yes,5,3,9,12,3,8,6,4,115,-0.11432933,6.866271503362747
CUST_1274,Griffin,Yes,2,5,4,12,10,2,7,4,810,1.130049766,8.334799802502221
CUST_1275,Yeti,Yes,7,7,5,9,18,0,17,6,574,0.1799180001970221,11.870440717439893
CUST_1276,Unicorn,Yes,5,7,9,94,16,3,13,4,116,0.6707237676330828,3.390398522465913
CUST_1277,Unicorn,Yes,5,1,10,43,5,2,19,3,154,-1.172043101,6.9200571574498095
CUST_1278,Yeti,Yes,8,5,1,17,9,2,14,8,547,0.5997995322889345,3.773921269726969
CUST_1279,Unicorn,Yes,4,1,2,11,9,1,9,3,188,-2.483626228,2.3629314522959506
CUST_1280,Unicorn,Yes,9,4,1,63,14,3,15,4,398,0.2545547607359769,1.0147606226555526
CUST_1281,Yeti,Yes,1,5,6,36,2,3,7,3,582,-0.490231289,4.997750427261485
CUST_1282,Unicorn,Yes,5,6,4,20,8,3,1,4,90,-0.580936774,4.901546620974565
CUST_1283,Dragon,No,6,4,6,41,16,5,1,6,793,-0.623553015,2.188192831925812
CUST_1284,Unicorn,Yes,4,4,9,43,8,0,4,5,914,0.9080582822303918,8.174699518043465
CUST_1285,Dragon,Yes,5,5,5,64,14,8,7,7,651,-0.378810402,4.3852693533404725
CUST_1286,Yeti,Yes,1,8,6,37,8,3,4,3,513,-1.014293148,1.932189669360996
CUST_1287,Dragon,No,5,5,9,19,5,5,11,7,166,0.6531317002472022,2.9152357551339376
CUST_1288,Griffin,No,5,2,1,25,9,1,11,4,903,-0.563667114,2.584440246538088
CUST_1289,Unicorn,No,3,8,4,41,14,3,0,5,605,-0.209175392,2.4104071135509004
CUST_1290,Dragon,No,6,6,6,41,17,5,2,5,134,0.2402899428923821,1.0689611569361726
CUST_1291,Unicorn,Yes,7,5,7,88,14,1,14,4,724,-1.024099425,2.154059661523313
CUST_1292,Griffin,No,6,3,7,10,12,0,5,4,528,-1.462961329,1.420408556070217
CUST_1293,Unicorn,No,3,6,10,21,5,0,12,7,1024,0.2315626774497094,7.078477557843777
CUST_1294,Unicorn,Yes,4,4,5,12,6,3,20,5,227,0.929400359,2.4191572020373333
CUST_1295,Ciclope,Yes,8,5,2,13,9,8,17,5,229,-0.851400484,3.3488490872062275
CUST_1296,Griffin,No,2,4,10,24,3,3,16,7,528,-2.273815964,6.041723032029623
CUST_1297,Yeti,Yes,6,4,10,110,7,3,12,7,182,0.4837474443144497,8.570523400470899
CUST_1298,Yeti,No,2,3,1,182,4,0,6,5,277,2.9179837390272723,0.811443317
CUST_1299,Unicorn,Yes,7,4,1,10,18,0,19,8,50,-0.001894404,2.937945866296365
CUST_1300,Ciclope,Yes,6,6,5,1,4,9,18,6,229,0.5915567065823776,7.102761791207368
CUST_1301,Ciclope,Yes,7,6,2,76,20,7,16,4,705,-0.44654304,7.263604785
CUST_1302,Ciclope,No,6,2,8,10,6,7,12,5,421,-0.070008443,6.133218784834815
CUST_1303,Dragon,No,7,3,6,19,18,9,4,9,527,0.48365834,4.456540632684896
CUST_1304,Ciclope,No,4,5,2,7,10,5,10,3,695,-1.07326268,1.1834718453130395
CUST_1305,Yeti,Yes,5,5,3,9,12,3,8,8,415,-1.030526899,4.994814312
CUST_1306,Unicorn,Yes,6,5,6,17,17,2,14,4,665,-0.969964962,1.6848092404411867
CUST_1307,Griffin,Yes,1,4,3,43,19,0,6,4,985,-0.04666652,3.237138402921992
CUST_1308,Dragon,No,3,1,6,13,6,5,8,2,361,0.3232736024623827,5.329418699375929
CUST_1309,Griffin,Yes,8,4,4,76,11,3,15,7,50,0.062691132,0.6573214369973084
CUST_1310,Ciclope,No,3,3,3,10,18,9,5,4,899,-2.104634859,17.63289919527524
CUST_1311,Griffin,Yes,6,4,5,127,16,3,19,6,284,-0.254094141,0.7676468489195759
CUST_1312,Yeti,Yes,3,2,6,25,16,1,10,6,377,-0.344586144,4.978448202973713
CUST_1313,Unicorn,Yes,3,4,9,3,6,2,20,7,68,0.9345742858912172,4.185980580265888
CUST_1314,Unicorn,No,6,5,5,110,15,2,0,5,623,-0.165301369,10.765520509209855
CUST_1315,Dragon,Yes,5,6,6,29,5,8,8,5,577,-1.768762388,3.678229184249642
CUST_1316,Ciclope,Yes,2,4,1,3,7,5,14,4,349,-0.96899401,1.875135512
CUST_1317,Unicorn,Yes,4,4,10,7,20,3,12,4,1112,-0.403876239,7.526686990190936
CUST_1318,Unicorn,No,7,3,9,46,15,3,5,9,656,-0.243522391,8.697633704975198
CUST_1319,Griffin,Yes,6,5,6,22,6,1,19,3,155,0.8269954656352455,0.8616229685092535
CUST_1320,Yeti,No,7,4,10,24,16,3,8,5,548,1.692816932,7.161320043150902
CUST_1321,Unicorn,No,6,6,9,41,19,1,12,5,955,-1.297833187,2.5715560944924767
CUST_1322,Unicorn,No,4,4,7,24,4,1,4,4,86,-1.861241245,6.890929837953505
CUST_1323,Griffin,Yes,6,5,8,13,15,2,8,5,634,0.3852017848221837,2.726830858109053
CUST_1324,Unicorn,No,2,4,2,10,16,1,20,4,569,0.49349775,1.4251819099260938
CUST_1325,Unicorn,Yes,8,6,6,18,16,1,12,8,557,0.4836458383791331,0.9260013400382782
CUST_1326,Griffin,Yes,5,6,5,17,15,0,14,4,992,-0.334409319,6.836717231
CUST_1327,Griffin,No,6,4,6,7,2,1,12,5,696,0.2382002934716909,3.247210512533753
CUST_1328,Dragon,Yes,6,5,5,25,14,8,10,4,564,-0.911131148,9.965794760028745
CUST_1329,Griffin,No,5,4,7,32,7,3,11,4,50,-1.285737334,5.402228882
CUST_1330,Griffin,Yes,6,7,2,61,3,2,9,6,606,1.2223232990961472,0.9760899240389967
CUST_1331,Griffin,Yes,4,4,2,57,1,0,0,2,50,-1.901696943,4.122842863163963
CUST_1332,Unicorn,Yes,7,5,6,4,16,3,12,2,959,0.5696370965738434,4.759327326582979
CUST_1333,Griffin,Yes,4,7,7,19,19,3,19,6,370,-0.750544879,1.6503796203496264
CUST_1334,Unicorn,Yes,4,4,6,54,11,0,16,7,649,-0.319727112,8.064314316384344
CUST_1335,Dragon,No,5,6,9,13,9,9,4,7,1059,2.0866765986666334,5.209176403439946
CUST_1336,Dragon,No,6,5,7,17,10,5,0,7,708,-0.079627097,1.5625903422733014
CUST_1337,Ciclope,Yes,4,4,8,28,14,8,9,1,486,-0.546238187,4.743975359810918
CUST_1338,Yeti,Yes,5,3,5,73,9,2,19,7,1055,0.1372800325217537,0.8493871900976798
CUST_1339,Ciclope,No,4,2,10,90,1,5,3,4,1036,-1.293617451,1.557609423378881
CUST_1340,Yeti,Yes,7,3,7,18,9,1,12,6,1379,-1.727004111,3.611330848958888
CUST_1341,Dragon,Yes,4,5,9,13,17,5,7,7,50,3.019188282447642,2.259828839907069
CUST_1342,Yeti,No,6,3,6,64,11,3,11,9,507,1.418632811214405,3.964989582575118
CUST_1343,Griffin,No,5,4,9,128,16,1,14,8,627,1.3513404983964672,3.927071948494828
CUST_1344,Ciclope,Yes,8,4,3,14,13,5,20,3,151,-0.299386677,1.4129322202483283
CUST_1345,Ciclope,No,3,6,1,51,19,8,7,6,690,-1.191925282,5.038281280600418
CUST_1346,Yeti,No,4,5,8,50,11,0,18,5,50,1.918857692646136,1.2981871959366704
CUST_1347,Unicorn,Yes,7,3,1,14,19,3,9,5,50,-0.976910379,4.057505805
CUST_1348,Ciclope,Yes,6,6,6,15,17,9,18,5,306,1.1519745885034611,4.435784750368096
CUST_1349,Dragon,No,4,5,6,13,20,5,13,7,955,0.4994051346134222,5.642816132067455
CUST_1350,Ciclope,No,6,4,1,34,19,6,14,8,294,0.7445031563483854,1.667379103242166
CUST_1351,Griffin,Yes,3,6,7,39,6,1,7,6,593,0.1779877380820685,3.995420060258689
CUST_1352,Ciclope,No,7,8,7,61,1,9,10,1,136,0.7862265432573907,3.473480812703358
CUST_1353,Unicorn,Yes,4,6,5,22,16,3,18,2,407,-1.252738513,2.5336228139547976
CUST_1354,Unicorn,No,4,3,8,71,1,0,17,0,493,-0.477057972,1.6255496033735213
CUST_1355,Yeti,No,5,2,8,41,11,1,15,3,698,-0.696323596,2.849345758163192
CUST_1356,Dragon,Yes,5,4,7,17,13,9,6,5,715,-1.246951323,1.947759989280081
CUST_1357,Dragon,Yes,3,2,1,9,1,5,11,5,521,-0.121319819,5.030601898787457
CUST_1358,Dragon,Yes,6,3,8,6,4,5,14,4,302,0.6119568653934279,3.2442316696458464
CUST_1359,Unicorn,Yes,0,3,1,24,16,0,12,2,311,-0.312831212,0.7924678391987253
CUST_1360,Yeti,Yes,6,4,9,8,20,3,3,4,758,-0.468496476,3.6168157252340425
CUST_1361,Griffin,Yes,4,7,3,27,5,0,14,7,459,-1.581630804,4.818350022961639
CUST_1362,Yeti,Yes,6,8,6,86,3,0,14,5,351,1.8725669371447489,4.555398738010932
CUST_1363,Ciclope,No,3,3,10,12,10,5,15,4,412,-0.725850509,4.036290717015677
CUST_1364,Unicorn,Yes,4,7,5,29,16,0,12,5,350,-1.95244455,4.070859786908299
CUST_1365,Griffin,No,1,3,9,40,5,0,1,2,279,-1.140321395,4.377263694613255
CUST_1366,Ciclope,Yes,3,3,7,38,9,9,19,5,625,1.3356689678129798,7.733388424389483
CUST_1367,Dragon,No,4,3,2,34,6,8,10,0,346,1.2576280544367209,3.0485901016320383
CUST_1368,Yeti,No,5,5,5,17,6,1,20,7,762,-1.38049927,6.403772617344676
CUST_1369,Dragon,No,5,6,3,5,10,7,0,6,903,0.1784960544578274,2.445747552436816
CUST_1370,Dragon,Yes,6,7,5,10,16,7,8,4,243,-0.275790679,8.818579420200603
CUST_1371,Ciclope,Yes,4,6,8,7,20,5,12,3,50,-0.42090889,11.244347537256044
CUST_1372,Unicorn,Yes,1,4,4,2,17,0,7,2,589,-1.383802949,3.094922882945317
CUST_1373,Griffin,Yes,5,1,10,21,15,0,10,6,50,-0.509645337,1.0434456876459572
CUST_1374,Ciclope,No,3,5,8,3,9,8,4,7,710,-1.127751179,1.6702698278390995
CUST_1375,Yeti,No,3,2,6,2,2,3,11,8,709,-0.528665894,6.493747176975786
CUST_1376,Dragon,No,5,6,6,61,8,5,8,4,397,0.1009580604221722,1.5906427771269886
CUST_1377,Dragon,No,7,7,7,11,1,8,9,5,184,0.7150384712597555,1.057543546203189
CUST_1378,Ciclope,Yes,4,3,4,35,17,8,1,6,529,0.3881143603172745,14.006073719498312
CUST_1379,Yeti,Yes,6,5,9,23,13,3,16,10,180,1.712659726581418,7.142983896787316
CUST_1380,Unicorn,No,5,4,1,31,13,3,15,5,461,0.2361411967349139,6.461575990070802
CUST_1381,Yeti,Yes,3,5,4,17,10,0,0,8,50,-0.178654923,3.433047168218056
CUST_1382,Yeti,Yes,6,5,6,7,3,0,13,5,479,0.8295738454854061,2.105356837421061
CUST_1383,Ciclope,No,6,4,6,82,13,5,2,0,628,-0.052880467,5.302996816895715
CUST_1384,Dragon,Yes,0,4,4,8,16,6,3,2,360,1.0543422699788645,0.8491450258312417
CUST_1385,Unicorn,Yes,3,7,3,13,12,3,1,6,521,-0.016902112,0.2240021635457627
CUST_1386,Yeti,Yes,3,7,7,26,17,2,6,10,435,0.1481303364457672,5.192985845479692
CUST_1387,Dragon,Yes,6,3,5,26,1,8,14,7,602,-0.068282237,7.456885273
CUST_1388,Griffin,Yes,3,2,10,36,11,0,1,6,504,0.013701629,4.162620712180198
CUST_1389,Ciclope,No,1,8,3,9,17,8,16,5,674,-0.485583405,4.689118825428603
CUST_1390,Ciclope,Yes,4,7,4,26,18,5,1,3,50,-0.492200483,6.501707872842418
CUST_1391,Unicorn,No,6,4,5,10,9,3,12,5,50,0.3567402691327812,0.5330072690504793
CUST_1392,Griffin,No,7,8,1,34,13,1,3,3,50,-0.460632471,2.2119505141579507
CUST_1393,Dragon,No,1,7,10,78,11,5,15,2,295,0.6845511660575064,5.336898543728443
CUST_1394,Dragon,Yes,5,2,9,28,11,8,18,4,608,-0.750595045,11.255585022654214
CUST_1395,Unicorn,No,6,5,5,34,17,0,12,4,50,1.1226235116316805,2.874814807256229
CUST_1396,Yeti,Yes,8,1,4,7,19,2,19,8,662,0.4472644215801581,4.639183466227401
CUST_1397,Ciclope,No,8,1,3,10,12,5,1,2,744,1.8628742525250752,4.392609086154352
CUST_1398,Yeti,No,3,6,3,12,13,3,9,8,302,-0.30882245,8.327144506072381
CUST_1399,Yeti,No,2,5,8,16,2,3,2,2,306,0.8352684550481996,5.411376027033998
CUST_1400,Unicorn,Yes,6,8,8,21,3,1,1,6,50,-0.037007944,2.693987459485878
CUST_1401,Unicorn,Yes,3,3,4,36,19,3,18,7,321,-0.103062624,1.0877998234826962
CUST_1402,Dragon,No,5,6,10,25,13,5,15,3,241,-0.88329139,2.716119241298944
CUST_1403,Ciclope,No,6,6,3,50,18,9,10,6,794,-0.141177394,7.009307132806132
CUST_1404,Ciclope,No,4,8,4,12,4,9,0,3,620,0.958590224,2.894538759955828
CUST_1405,Griffin,Yes,4,4,7,45,20,0,12,4,208,0.6475344150804396,3.924462709020101
CUST_1406,Unicorn,No,3,5,4,25,5,1,18,6,306,-0.207561514,9.397453182061088
CUST_1407,Yeti,No,4,2,2,219,4,3,2,8,563,-0.91342507,2.188192831925812
CUST_1408,Yeti,Yes,8,1,9,21,7,2,18,4,309,-1.198088157,4.457546744868723
CUST_1409,Ciclope,Yes,6,2,5,36,16,8,20,5,1157,3.1002404749307595,1.4719718625101392
CUST_1410,Dragon,No,5,9,9,9,14,5,12,5,582,-0.457998039,8.224681236721658
CUST_1411,Dragon,Yes,2,6,7,27,7,5,13,6,763,-0.873190414,2.087617425729174
CUST_1412,Dragon,No,4,8,3,58,13,9,19,5,62,1.3205337663668937,6.393633525826874
CUST_1413,Griffin,Yes,6,4,5,31,8,2,17,4,328,0.1944400797903838,1.5231839430351597
CUST_1414,Griffin,Yes,4,5,6,24,11,1,1,5,908,-2.174805992,5.8677570937370245
CUST_1415,Yeti,Yes,7,6,1,33,13,3,5,10,315,-1.708145437,6.5324081015078415
CUST_1416,Unicorn,Yes,5,4,10,471,15,2,18,6,321,1.775193490223924,8.493332363
CUST_1417,Yeti,No,5,5,2,4,7,3,4,8,289,-0.240557447,4.786303406145065
CUST_1418,Yeti,Yes,5,2,1,22,8,0,8,9,335,-0.046386426,11.094904196977163
CUST_1419,Dragon,Yes,1,5,2,7,14,8,15,5,584,0.2710128693816435,1.683330126154564
CUST_1420,Unicorn,No,7,3,10,83,7,3,10,4,691,0.3484503587933386,2.286210855333943
CUST_1421,Yeti,Yes,4,4,3,18,11,0,0,6,851,-0.624582175,0.5979684772872211
CUST_1422,Ciclope,Yes,5,4,10,179,8,5,19,3,642,0.842174352,2.488385980750857
CUST_1423,Unicorn,Yes,5,1,2,17,15,0,10,4,441,-0.148082923,5.038281280600418
CUST_1424,Ciclope,No,5,3,2,97,14,8,6,7,522,1.3214688,2.818881590095919
CUST_1425,Griffin,No,9,4,9,7,15,3,1,8,410,-0.548392431,1.3849931913069973
CUST_1426,Griffin,Yes,5,3,6,268,11,2,14,4,541,-1.21524488,6.701491805596461
CUST_1427,Yeti,Yes,5,7,6,61,17,0,17,3,488,0.7449945235483529,4.703886229764568
CUST_1428,Griffin,Yes,3,6,6,24,11,3,10,2,50,0.458960452,4.424792249321069
CUST_1429,Yeti,No,5,6,8,16,9,1,11,9,964,-0.259783569,10.38603433466942
CUST_1430,Griffin,Yes,5,6,10,48,15,1,16,2,301,-1.575369353,1.0624599892812203
CUST_1431,Ciclope,Yes,7,6,10,32,19,9,3,1,216,-1.710006042,2.445747552436816
CUST_1432,Griffin,Yes,3,7,6,43,12,2,20,7,53,1.0546934210119847,0.903514558
CUST_1433,Griffin,Yes,7,6,8,6,20,1,20,6,290,-1.560421,7.309532274865217
CUST_1434,Unicorn,Yes,5,4,3,32,11,1,11,5,427,-0.019584401,2.421467135
CUST_1435,Yeti,No,0,5,10,43,20,2,16,8,434,-0.864283629,1.3646529899044282
CUST_1436,Yeti,Yes,3,7,5,36,7,0,14,5,537,0.2119458488090818,1.156611339928732
CUST_1437,Dragon,No,7,3,10,9,17,5,10,4,505,-0.270623159,3.528793310363484
CUST_1438,Ciclope,Yes,5,6,6,42,15,9,4,6,685,-0.147283929,8.737124380412787
CUST_1439,Dragon,Yes,4,4,8,15,3,7,11,1,247,-0.69729331,14.887765037136829
CUST_1440,Griffin,No,0,3,1,47,15,3,4,7,69,-0.69268668,1.2883780429713998
CUST_1441,Unicorn,Yes,4,1,5,14,11,3,6,4,286,-1.017416488,5.798246719
CUST_1442,Unicorn,No,5,5,4,27,9,3,5,3,922,-1.753265393,4.240311182704895
CUST_1443,Griffin,No,0,1,3,5,12,3,14,5,816,-0.272142174,2.9499544442421435
CUST_1444,Unicorn,No,5,5,4,6,15,1,3,2,589,1.0869983200063174,0.8880879105249398
CUST_1445,Griffin,Yes,2,6,3,24,20,0,1,5,69,-0.310948044,0.2100597424396593
CUST_1446,Griffin,Yes,6,5,8,47,15,1,1,4,582,0.3353215792884768,1.3280617832949084
CUST_1447,Dragon,No,7,5,5,4,12,5,8,4,1211,0.009121915,1.7409034270915131
CUST_1448,Unicorn,Yes,4,7,6,7,15,1,17,6,282,-0.43242318,0.8443192048607685
CUST_1449,Unicorn,Yes,1,9,2,4,17,3,1,5,656,-0.519378233,4.052321617220942
CUST_1450,Ciclope,Yes,4,3,8,4,14,5,17,1,505,-0.170978523,3.2135972053564483
CUST_1451,Ciclope,No,3,2,8,23,4,5,4,3,366,-0.329748816,1.197996790553952
CUST_1452,Dragon,Yes,0,5,5,24,1,5,12,0,50,0.1892331945413011,2.3238720395293853
CUST_1453,Dragon,Yes,4,3,9,33,20,5,9,2,739,0.7794303279204059,2.6836776077184137
CUST_1454,Dragon,Yes,1,5,6,15,10,6,20,5,606,1.5027719378685562,2.7336851065284486
CUST_1455,Ciclope,Yes,3,4,8,47,11,8,19,8,212,-2.200354639,1.4206589726816954
CUST_1456,Ciclope,No,3,4,3,11,7,5,11,8,50,1.1779476463821583,11.079142466903278
CUST_1457,Griffin,No,5,4,10,88,15,2,12,5,50,-0.097514969,2.099328882716321
CUST_1458,Ciclope,Yes,3,5,10,44,3,9,1,5,50,1.7963345486054485,3.931444107469272
CUST_1459,Unicorn,Yes,4,5,9,17,12,3,18,8,569,1.3644450310145746,4.381686568692675
CUST_1460,Dragon,No,4,7,10,13,6,5,3,3,951,-0.000345228,4.610114384970477
CUST_1461,Yeti,Yes,5,3,7,10,16,3,10,5,50,1.7915478145099286,3.081373350910765
CUST_1462,Yeti,No,4,2,5,17,20,3,0,6,337,1.272355517716813,6.816846106063602
CUST_1463,Unicorn,No,9,2,7,8,11,1,4,1,448,-1.474263788,6.172265806698884
CUST_1464,Yeti,Yes,3,5,8,62,9,1,9,8,228,-0.153262994,2.055870929764557
CUST_1465,Yeti,No,7,7,1,13,11,3,6,6,468,2.1267075698155087,0.689667856
CUST_1466,Yeti,Yes,4,4,6,2,3,3,4,6,892,-1.493364694,3.247210512533753
CUST_1467,Dragon,No,4,2,6,6,8,6,5,6,696,-2.065538442,4.532350003786236
CUST_1468,Griffin,Yes,1,4,2,35,3,0,5,2,664,-0.409848725,1.6689554008506324
CUST_1469,Unicorn,Yes,6,4,4,13,10,0,5,4,294,0.3376428584752669,2.133328154326285
CUST_1470,Yeti,Yes,8,5,7,34,17,3,5,10,242,-0.077830326,7.2450960957204735
CUST_1471,Griffin,Yes,5,7,9,54,3,2,5,6,941,-0.336616522,6.623190122169551
CUST_1472,Ciclope,No,4,3,9,95,6,5,0,4,123,-0.560625486,3.4786423765327226
CUST_1473,Unicorn,Yes,7,4,9,11,12,2,20,4,738,-1.097200827,5.874169269687938
CUST_1474,Ciclope,Yes,4,4,4,13,19,9,14,5,420,1.3975995660371276,5.524121796555108
CUST_1475,Ciclope,No,8,6,1,12,14,6,7,8,566,-0.211122626,1.7021922274398418
CUST_1476,Dragon,Yes,7,8,6,47,10,8,12,8,432,-2.463384851,4.247795728766756
CUST_1477,Yeti,No,7,4,4,3,20,3,17,4,202,0.3313234168199255,8.064177754810562
CUST_1478,Yeti,Yes,3,6,5,78,2,3,10,7,1030,0.4060892268107869,4.002367744
CUST_1479,Yeti,Yes,7,5,2,55,18,0,1,5,822,1.8892295002082355,3.328264380391873
CUST_1480,Dragon,Yes,5,7,4,11,5,9,14,6,825,0.3774307663291547,6.9146913733039606
CUST_1481,Yeti,No,3,4,6,27,12,0,7,6,1231,-0.915561055,7.379162624488183
CUST_1482,Unicorn,No,6,2,4,29,12,0,16,3,434,-0.932251502,25.83302287076154
CUST_1483,Dragon,No,4,7,6,19,11,9,4,3,372,0.1631021430556564,3.142326516165889
CUST_1484,Yeti,Yes,6,6,4,130,10,3,5,0,441,-1.807950446,7.443822803
CUST_1485,Yeti,Yes,6,7,1,4,6,1,1,6,925,-0.78551947,2.3225070212367647
CUST_1486,Griffin,No,4,2,10,92,8,0,2,5,773,1.294410773253928,2.257479258197154
CUST_1487,Yeti,Yes,5,7,2,34,6,1,16,8,703,0.3568668633648326,1.779113546448562
CUST_1488,Yeti,Yes,2,6,2,30,10,3,18,9,270,0.8199680803910124,1.4428156436243134
CUST_1489,Unicorn,Yes,1,3,8,56,14,3,9,8,291,-0.258408334,2.615733819
CUST_1490,Griffin,No,5,3,9,52,2,0,0,5,423,-2.913977794,4.804774589142649
CUST_1491,Ciclope,Yes,6,4,1,60,12,9,2,6,290,-1.493905389,0.5057420875836103
CUST_1492,Yeti,No,9,6,1,1,15,3,12,7,942,-0.523805225,2.2955919212858498
CUST_1493,Yeti,Yes,8,8,7,30,5,3,1,7,192,0.087496621,3.1836608062816185
CUST_1494,Ciclope,No,7,5,4,11,7,9,17,5,675,-0.819846055,5.620282848490628
CUST_1495,Griffin,Yes,3,7,8,6,11,3,8,0,919,2.9084360284075625,2.367521178912088
CUST_1496,Ciclope,No,9,5,3,37,16,7,15,6,348,1.932040820802832,1.4143733633812594
CUST_1497,Dragon,Yes,5,4,5,4,9,5,8,6,729,0.4194903846988525,1.986255141486804
CUST_1498,Unicorn,Yes,6,4,2,8,1,3,8,5,782,-0.915419229,1.8936923891825583
CUST_1499,Ciclope,No,7,3,5,16,7,6,0,5,664,-0.895199607,0.5800420317450887
CUST_1500,Griffin,No,3,5,5,20,9,3,8,3,498,-0.640813615,11.693472962812804
CUST_1501,Ciclope,Yes,5,2,10,5,5,5,4,3,535,-1.351815561,3.2074250666357984
CUST_1502,Ciclope,No,5,6,1,61,15,5,0,5,785,-1.336590614,4.245196846336991
CUST_1503,Dragon,Yes,2,4,1,1,9,6,15,5,742,-0.242449495,1.512136354361056
CUST_1504,Yeti,Yes,4,3,6,6,13,2,2,10,252,-0.199056484,2.260576793
CUST_1505,Griffin,Yes,5,1,7,118,15,0,9,4,532,-0.828511508,2.121179715223658
CUST_1506,Griffin,Yes,5,7,9,38,2,0,3,7,218,1.1190138984962037,2.2333059022130404
CUST_1507,Griffin,Yes,4,8,10,12,10,0,7,4,1611,0.8564984490556311,2.1569041970744984
CUST_1508,Griffin,Yes,3,6,7,38,18,0,13,6,50,-0.643634039,2.3566303841222376
CUST_1509,Unicorn,Yes,7,9,9,22,3,3,13,6,853,0.576103499,1.7613929981548209
CUST_1510,Dragon,No,5,6,8,14,10,6,10,6,324,-0.119487866,1.3079587748425447
CUST_1511,Ciclope,Yes,7,7,3,14,4,5,17,6,633,-1.114741393,2.891437696391924
CUST_1512,Dragon,No,3,1,9,5,7,7,11,3,233,0.2593243817348663,1.5906427771269886
CUST_1513,Dragon,No,7,5,10,7,17,8,13,7,1376,-0.760984518,2.1136175330267952
CUST_1514,Ciclope,No,5,5,9,8,20,5,9,1,50,-0.507946371,11.180716176700274
CUST_1515,Ciclope,No,4,4,6,16,13,5,16,5,289,0.3938522054636425,1.468236247320309
CUST_1516,Dragon,Yes,4,3,3,17,20,6,8,2,638,2.0427602219875536,7.191508876318472
CUST_1517,Dragon,No,1,4,1,33,3,6,8,1,624,0.3605971395810821,3.232499424530436
CUST_1518,Yeti,Yes,8,4,4,2,14,3,13,7,574,3.122636128433672,9.557278327735158
CUST_1519,Yeti,Yes,7,7,4,19,11,3,7,6,905,-1.826840052,2.45219085
CUST_1520,Yeti,Yes,4,7,4,10,7,2,16,7,311,0.7873227687768208,7.023627076
CUST_1521,Ciclope,No,4,5,8,4,12,9,13,3,465,-0.427939393,3.5720603653253216
CUST_1522,Unicorn,Yes,4,2,8,37,8,1,0,3,50,1.416385315358275,8.756256274747924
CUST_1523,Yeti,Yes,2,4,3,22,19,0,19,2,423,0.4345337687332184,6.019009448833368
CUST_1524,Unicorn,Yes,6,4,10,52,12,2,0,5,846,0.1102752852336782,1.7542264832696706
