customer_id,creature_type,flight_status,dance_disaster_rating,ticklish_level,eyesight,age,number_of_policies,fire_power_level,soda_likeness_rate,snack_obsession,creature_cost,hearing_score,rage_outburst_score,risk
C2565S,Unicorn,No,2,8,7,40,11,3,4,6,404,0.490859165,4.19445308,0
C6032Z,Unicorn,No,5,7,3,33,,3,5,6,276,-1.634491068,0.821553168,0
C5301R,Dragon,No,4,3,10,29,3,5,5,3,449,-0.039679507,2.234766025,0
C4069B,Unicorn,Yes,5,4,3,13,,3,15,5,726,1.1596503,0.139894047,0
C2151W,Unicorn,Yes,6,8,2,24,15,0,14,5,50,-0.77534159,4.451686899,0
C7642J,Yeti,No,6,2,10,23,1,0,4,7,1024,0.407646424,8.607216932,0
C7279A,Ciclope,No,8,1,4,83,,7,19,3,745,-0.594149552,0.235307804,1
C1334N,Dragon,Yes,8,1,6,18,14,6,9,1,550,0.379834987,6.676193187,1
C6624Y,Yeti,Yes,3,8,10,12,6,0,16,8,387,0.685988761,3.237461743,0
C7836G,Dragon,No,5,5,4,10,18,8,1,2,298,1.766285493,4.577230478,1
C8335M,Dragon,No,5,7,6,34,14,9,5,4,262,-0.159746976,1.199581122,1
C8433E,Yeti,Yes,4,3,3,53,4,2,20,8,372,1.55257723,2.89237518,1
C1236B,Unicorn,No,5,2,6,4,7,3,9,3,1006,0.11944487,2.180539357,0
C9916C,Griffin,No,8,7,7,28,12,0,20,7,445,0.615782735,4.328668109,0
C9453S,,Yes,5,3,6,46,9,1,15,6,966,0.635245714,1.739949471,0
C2314W,Griffin,Yes,7,7,5,48,19,3,13,3,362,-1.42542525,1.490054916,0
C2297D,Ciclope,No,7,4,3,133,19,9,9,4,341,-0.436426403,2.487014904,1
C6179H,Unicorn,Yes,2,2,10,21,,1,2,4,50,-1.283615905,3.037820781,0
C3617F,Ciclope,No,4,5,8,10,,9,0,9,410,-0.840889551,2.91600726,1
C6468A,Ciclope,Yes,3,5,5,26,,5,1,5,399,0.363953015,3.534737036,0
C3205O,Yeti,No,1,2,8,11,13,3,6,6,349,-1.346509294,1.961302955,0
C5378S,Griffin,Yes,7,1,5,8,6,2,2,6,546,1.234878386,11.93708256,1
C2945Q,Dragon,No,3,5,5,40,2,5,8,4,499,1.253114602,4.983769497,0
C7838K,Ciclope,Yes,3,5,1,13,4,7,20,6,681,-0.282658397,1.723927564,0
C3311O,Unicorn,No,5,7,3,3,13,2,20,3,432,-0.460888481,2.051569459,0
C6209C,Griffin,Yes,3,2,3,10,,1,5,5,201,1.07520402,4.626498794,0
C6085E,Ciclope,Yes,7,4,10,14,2,7,18,1,508,-0.75897839,1.714862383,0
C6118Y,Griffin,Yes,8,5,5,27,15,3,11,2,50,-1.430927225,1.193698304,1
C5833T,Griffin,Yes,9,6,10,7,4,1,3,4,398,1.865041602,3.013039547,0
C3787X,Griffin,No,5,4,7,404,19,0,8,3,1094,-0.942306751,0.289522051,1
C8314X,Unicorn,Yes,7,6,5,31,20,1,5,3,775,0.176849397,8.93890916,1
C7673Q,Yeti,Yes,3,1,6,161,7,3,7,8,787,0.574761262,11.71093422,1
C5724Y,Unicorn,No,3,3,1,31,7,0,16,4,551,-2.453653711,4.111319004,0
C8632K,Yeti,Yes,5,4,9,1,10,2,11,5,284,-1.306909641,8.901816985,0
C1770A,Dragon,Yes,4,4,3,100,8,5,2,6,587,0.628403284,1.173637627,0
C3101B,Unicorn,No,4,4,9,30,16,3,0,4,534,-0.047918916,0.834543817,1
C2903C,Griffin,No,2,8,1,18,17,3,13,4,151,1.428858504,12.79673877,1
C9828C,Yeti,Yes,4,4,1,20,7,3,19,5,606,-0.243743181,5.437003927,0
C6641J,Dragon,Yes,3,3,1,9,1,8,3,6,1018,1.203800319,2.304086735,0
C2567S,Ciclope,Yes,1,3,1,4,15,9,15,4,482,-0.597925165,0.965379724,1
C9734U,Ciclope,Yes,4,4,9,5,,6,9,6,522,-0.103837567,3.332131891,0
C9776P,Ciclope,Yes,6,5,9,29,16,5,2,5,578,-1.225648149,2.937169265,1
C7061D,Unicorn,Yes,8,3,2,3,14,3,10,2,689,-0.239137287,5.197386984,1
C8670T,Unicorn,Yes,6,3,4,28,17,0,8,5,190,0.911880237,4.983650712,1
C3285J,Yeti,Yes,7,6,9,15,2,2,7,6,422,0.055584246,9.619766493,0
C6497A,Ciclope,Yes,4,8,1,19,17,7,12,4,677,-0.532175748,0.155644245,1
C8360H,Yeti,No,5,6,6,16,8,2,8,7,557,-0.971581663,0.589316135,0
C1674I,Dragon,No,4,5,7,20,17,6,3,4,352,2.224033913,5.432382645,1
C8521H,Dragon,No,7,6,6,144,4,5,1,6,131,0.546880776,1.345977383,0
C5852V,Dragon,Yes,5,8,6,29,4,9,20,7,918,-0.097273582,4.768961982,1
C1303T,Dragon,Yes,1,7,6,10,,8,11,3,465,0.807538813,1.665786134,1
C3597S,Yeti,Yes,7,6,7,9,5,3,9,7,233,1.868808493,5.449232029,0
C2692D,Unicorn,Yes,3,6,10,18,19,3,8,9,413,0.180584064,2.119270783,1
C8093V,Ciclope,No,6,4,10,48,18,5,10,6,325,1.191934781,9.083358678,1
C9830R,Yeti,Yes,9,2,3,107,15,1,12,7,484,-1.275406121,3.802130365,1
C5192F,Ciclope,No,1,4,5,72,11,6,18,6,269,0.254797391,4.909424257,1
C3656Q,Unicorn,Yes,5,3,7,25,20,1,10,4,50,0.018047964,3.554939074,1
C4114M,Griffin,No,6,6,1,2,18,2,16,4,104,0.012473442,2.231543488,0
C2512L,Griffin,Yes,4,4,1,33,4,2,15,4,651,-0.121743676,7.191508876,0
C3141C,Dragon,Yes,10,2,6,18,13,5,12,2,601,0.537177457,1.209610189,1
C2187N,Griffin,Yes,5,4,3,76,1,2,14,4,461,-0.207784257,8.969915918,0
C4297C,Dragon,No,2,4,9,66,18,6,11,7,509,-1.391341715,4.316568788,1
C5628E,Dragon,Yes,2,6,10,18,19,8,2,5,50,-1.077200829,12.1502111,0
C1138D,Dragon,Yes,2,2,9,18,16,9,5,7,1165,0.710560485,3.69102266,1
C5036Y,Griffin,No,4,5,7,4,4,3,4,5,415,-1.513529599,6.714944202,0
C3174H,Griffin,Yes,5,6,2,50,17,1,6,4,807,1.35697585,2.99399002,1
C3183J,Griffin,Yes,6,6,8,12,10,3,18,5,714,0.31070989,2.189625738,0
C7455I,Unicorn,Yes,3,2,7,16,6,1,13,1,447,0.335242978,1.526932353,1
C6917X,Ciclope,Yes,0,4,4,25,12,7,16,2,197,-0.972966344,3.679629361,0
C9514O,Unicorn,No,1,9,10,16,5,1,2,8,584,0.072625922,3.494715273,0
C7418X,Yeti,No,4,4,2,18,,3,12,7,693,0.652600655,0.279946537,1
C8079H,Unicorn,Yes,3,4,8,27,20,3,1,3,50,0.277003753,2.848373654,1
C2188C,Dragon,No,7,3,6,14,2,5,4,4,240,-1.079777036,0.997564534,0
C8937O,Unicorn,No,4,6,4,29,5,1,6,4,345,-1.759440861,2.725023364,0
C3666I,Dragon,Yes,2,4,2,29,3,7,7,6,366,0.343719506,0.877179294,0
C3534U,Yeti,Yes,4,4,9,4,20,2,17,8,923,-0.51161934,8.172469943,0
C6511W,Griffin,Yes,4,8,5,27,16,1,0,5,355,-0.991221446,2.218862711,1
C3715M,Ciclope,No,5,6,3,62,12,5,18,7,50,-0.7327911,5.721271098,0
C2095Z,Yeti,No,4,7,5,9,10,0,3,7,100,-0.238659669,1.820691365,0
C5606O,Griffin,Yes,0,4,1,13,18,3,17,4,771,-0.78142834,5.798088075,1
C4722H,Unicorn,Yes,9,3,10,22,9,3,7,2,515,-0.185808792,4.767440608,0
C9534M,Griffin,No,4,4,10,23,7,0,6,6,863,-1.370835259,16.35484481,0
C7072A,Ciclope,Yes,3,6,10,19,7,9,11,3,768,-0.619612667,4.154907476,0
C3483U,Yeti,Yes,4,3,5,47,18,1,13,9,336,-2.614155266,2.891767257,1
C1790C,Unicorn,No,0,5,2,15,17,1,14,4,400,-0.673446096,0.472252573,1
C8287I,Dragon,Yes,8,5,8,24,14,6,18,9,369,-1.791983182,7.468876603,1
C3464O,Unicorn,Yes,6,4,1,28,,1,11,6,297,0.473461941,5.733969663,1
C2754B,Yeti,No,4,3,10,22,11,0,2,7,703,-0.392573213,4.670403295,1
C1040C,Yeti,Yes,4,5,3,109,14,1,18,3,739,-1.670923786,6.819435298,1
C2426S,Unicorn,Yes,4,5,1,5,12,2,17,7,423,-2.196757465,0.206139342,0
C3681B,Dragon,No,5,6,10,5,13,6,10,6,851,-1.125720484,0.687054356,1
C1129M,Unicorn,No,3,6,7,14,,0,20,1,335,0.14278567,7.171464119,1
C8560I,Unicorn,Yes,4,5,4,50,12,0,17,4,386,-0.287115931,4.889504119,1
C1574F,Ciclope,Yes,5,4,8,42,3,6,5,6,347,0.643249113,1.50943286,1
C5493E,Griffin,No,7,2,6,12,,3,15,6,50,0.932035087,6.660772395,0
C9805T,Dragon,No,3,3,1,7,6,6,10,4,797,-1.169645525,1.866492765,0
C4100Y,Unicorn,Yes,10,9,7,3,15,3,16,8,932,-1.109997073,0.920166333,0
C3924D,Yeti,No,4,8,2,4,11,2,1,6,763,-0.465342739,1.983760828,1
C9443Y,Yeti,Yes,6,3,5,129,,3,20,7,611,0.388420057,0.924212103,1
C3813P,Griffin,Yes,4,7,7,26,,3,6,7,187,1.77235722,1.202797213,0
C2559Q,Yeti,No,5,4,4,73,,3,19,7,698,-0.612163498,4.699430077,1
C7210S,Ciclope,No,8,7,7,5,10,9,15,6,288,-0.399660228,1.410873755,1
C6118S,Yeti,Yes,2,1,5,16,19,0,3,8,446,-0.783992732,3.954290986,0
C5994V,Griffin,No,2,3,8,4,,0,16,8,133,0.675863915,2.338110958,0
C2616M,Ciclope,Yes,6,5,10,26,11,6,12,5,898,-0.136868979,4.640785649,1
C4747N,Unicorn,Yes,3,3,1,24,6,1,0,6,368,-0.771302588,1.284238672,0
C2278I,Dragon,Yes,5,2,1,14,18,7,17,6,539,-1.51598307,2.688717672,1
C9586C,Unicorn,No,4,4,4,75,,3,15,2,854,1.4374987,3.90453249,0
C6717R,Yeti,No,2,3,1,50,19,2,13,9,186,0.460577632,1.454820364,1
C5270A,Yeti,No,5,5,5,22,18,3,13,6,644,0.314371567,1.968182894,1
C1309H,Ciclope,Yes,5,8,6,11,17,8,0,2,397,1.101663337,8.802468156,1
C1922C,Ciclope,Yes,5,4,7,32,,9,17,4,958,-0.202765748,5.230710063,1
C2440E,Ciclope,No,6,6,5,10,7,8,7,6,693,0.679569849,5.22385984,0
C8545Q,Unicorn,Yes,2,6,1,7,1,1,13,3,992,1.41446555,6.789132617,0
C1273Q,Yeti,Yes,2,7,10,26,16,3,14,6,273,-0.050825815,4.635762721,1
C2230K,Ciclope,Yes,4,4,6,2,18,5,19,4,681,-0.416810599,4.349402252,0
C1342C,Unicorn,Yes,4,6,5,9,1,3,13,6,382,0.049412518,1.600013566,0
C2193L,Griffin,No,3,6,4,24,16,1,18,4,50,0.303719316,1.921907722,0
C5167J,Unicorn,No,8,2,3,151,6,3,1,5,259,1.978361935,7.77069667,0
C6580S,Yeti,No,7,3,1,73,19,3,7,8,326,0.223037672,10.1200405,1
C7557P,Unicorn,Yes,1,5,4,8,6,1,1,4,605,-1.230158935,0.714668949,0
C5909M,Unicorn,Yes,7,4,5,23,2,1,5,8,831,-2.156792506,17.5301022,0
C3141M,Dragon,No,5,8,9,15,16,5,9,2,1145,-0.722574157,3.969797372,1
C1090Z,Yeti,Yes,6,4,10,12,13,1,11,5,614,0.011111176,3.244851606,1
C4330T,Dragon,No,5,4,3,4,18,7,19,4,780,-0.808029833,0.607823696,1
C9609M,Ciclope,Yes,3,6,1,40,3,7,7,3,1102,-0.34839092,3.864452672,0
C8755M,Ciclope,Yes,4,4,1,28,10,5,8,5,1364,1.045372516,4.714276723,0
C2190A,Unicorn,Yes,4,6,8,10,17,3,16,6,352,-0.605025924,1.893692389,1
C2220Y,Dragon,Yes,6,3,6,72,12,8,10,4,1239,1.704683336,3.313222205,1
C5275I,,Yes,2,4,8,39,9,0,0,7,50,2.321288573,10.21787277,0
C5014G,Dragon,No,3,5,8,38,3,6,20,8,50,0.45566358,8.244677769,0
C8834Z,Yeti,Yes,6,4,4,50,14,2,0,7,193,0.541840714,5.572087867,1
C1764S,Ciclope,Yes,4,2,5,3,2,7,7,3,550,-1.528635172,3.39827716,0
C4020B,Yeti,Yes,7,6,9,9,,0,10,7,625,-0.813974056,7.872581523,0
C9298B,Dragon,Yes,6,5,7,8,1,8,4,0,439,1.55724863,4.663671765,0
C2852A,Griffin,No,4,6,9,38,14,1,5,5,50,-0.717639196,1.738287262,0
C5241P,Dragon,No,5,4,6,38,8,8,7,2,264,-0.0803873,3.037893799,1
C3885B,Dragon,Yes,5,5,4,15,10,7,7,6,245,0.138978688,10.3068521,1
C2045Y,Dragon,Yes,10,3,4,60,6,5,10,5,989,0.696870653,4.103345139,1
C8252Y,Ciclope,No,0,7,3,67,4,5,5,7,134,0.11856042,0.625132365,0
C5776O,Dragon,No,6,4,1,31,17,9,8,3,352,1.523206161,2.336814624,1
C8073Q,Griffin,No,6,4,1,19,10,0,19,5,1216,-1.550444483,0.592833396,0
C4927H,Griffin,Yes,3,4,1,2,4,2,2,6,741,-0.537519733,1.268024834,1
C5369B,Unicorn,Yes,4,2,1,14,,0,0,3,892,-0.810971413,6.612670062,1
C2731T,Griffin,Yes,7,8,5,43,,3,9,1,533,1.624631652,4.293496015,0
C8811C,Dragon,Yes,1,2,2,9,1,5,3,3,50,-1.989430853,2.721089193,0
C1872C,Griffin,Yes,7,2,8,6,8,0,12,6,607,0.353917109,5.336898544,0
C8123I,Dragon,No,4,8,2,13,6,9,9,6,600,0.962354822,0.959989693,0
C3940A,Ciclope,No,8,7,4,54,11,5,17,4,225,0.918124316,1.993809848,1
C9752L,Griffin,Yes,4,5,7,9,10,0,5,10,1016,1.095442928,6.652581878,0
C8176S,Yeti,Yes,6,3,9,10,12,1,13,8,281,-1.479711721,3.832776333,0
C2275U,Griffin,Yes,6,6,9,9,11,3,16,5,564,1.105791397,3.316043004,0
C5952P,Yeti,No,3,6,5,6,,0,9,7,535,-0.529267629,7.005214147,0
C2802W,Griffin,Yes,4,6,1,3,12,3,4,7,155,0.224780066,5.886770692,1
C9384K,Dragon,Yes,5,4,4,40,9,7,4,3,565,-1.1384738,2.160094671,1
C1832W,Ciclope,Yes,2,5,2,47,16,5,13,2,899,-0.302030345,2.09104915,1
C8985N,Griffin,No,5,7,6,42,,1,9,5,524,1.941186126,1.416774269,1
C6211F,Ciclope,Yes,3,5,8,5,15,7,12,4,50,0.065248133,2.521731659,1
C1607Y,Griffin,Yes,4,2,2,7,18,0,7,5,387,0.964123204,2.416222586,1
C5346H,Yeti,Yes,2,6,10,6,3,3,15,6,534,1.121547299,2.258735403,0
C7238A,Unicorn,Yes,6,5,2,62,7,3,17,4,543,-1.528736679,2.593027138,1
C1719G,Dragon,No,3,4,4,8,9,9,0,2,381,-0.837022974,5.629174623,0
C5055J,Ciclope,Yes,5,3,1,8,,5,19,10,1357,0.97266005,5.896287641,0
C2685J,Ciclope,Yes,3,6,9,4,4,9,14,5,672,-0.587024586,8.118660095,0
C4004N,Unicorn,No,4,7,3,9,,0,0,4,1082,0.334649539,1.605809764,0
C6064W,Ciclope,No,5,5,1,49,10,9,19,8,1096,-0.786262133,6.212493762,1
C8260H,Griffin,No,7,6,5,22,20,2,14,5,686,1.917628129,3.883054426,1
C9123N,Yeti,Yes,3,5,5,38,17,2,18,6,410,-1.588475379,9.600514575,1
C2688I,Unicorn,No,5,3,8,4,20,2,7,2,974,-1.348855731,8.870757301,0
C7675V,Griffin,Yes,8,5,10,109,18,3,16,4,1030,1.032120284,7.296681288,1
C4366E,,Yes,4,6,1,35,15,0,19,2,591,-1.654052202,1.976226364,0
C2726C,Griffin,No,3,4,10,34,11,1,13,5,50,-0.621155024,2.89981097,0
C7287N,Dragon,Yes,3,5,3,68,17,5,20,6,518,1.236640589,0.188956441,1
C5060R,Unicorn,Yes,7,2,4,5,15,2,0,4,379,0.498802939,5.876668981,0
C8457U,Dragon,No,3,8,3,16,20,8,13,2,186,0.749787859,3.206670706,1
C2234P,Yeti,Yes,3,7,5,12,15,3,2,7,50,0.424859227,0.355780299,0
C8941U,,Yes,6,1,2,40,17,3,14,8,50,-0.798900767,3.587420347,1
C3964K,Dragon,No,7,7,5,21,,9,7,6,504,-0.728504317,6.539183362,1
C9010A,Unicorn,Yes,4,6,10,3,3,3,19,7,220,0.176337112,4.032049924,0
C5728D,Yeti,Yes,3,2,3,41,5,3,15,7,481,1.038572425,5.703785233,0
C9050B,Dragon,Yes,2,3,8,11,8,9,15,5,562,-1.718881804,3.290584725,1
C1210I,Griffin,Yes,3,6,8,9,3,3,1,5,830,0.02126364,6.550545155,0
C2801M,Yeti,No,9,3,4,20,13,0,3,10,397,0.489360804,4.272492483,1
C3695J,Dragon,Yes,5,3,9,39,4,9,16,7,681,0.111658908,3.838040117,1
C6083O,Griffin,No,8,4,2,13,9,2,11,2,791,1.562823508,4.780897493,0
C9413M,Dragon,No,6,1,7,26,16,5,19,5,154,-1.113822142,4.210429522,1
C6077R,Ciclope,No,7,6,1,33,8,9,19,8,309,0.407793883,2.006452175,0
C2567R,Unicorn,Yes,2,3,2,45,6,0,1,4,435,-1.030049294,3.375196134,0
C8756I,Unicorn,No,5,7,8,53,18,0,1,4,50,-0.374206737,3.918945043,1
C2604J,Ciclope,No,4,3,3,42,15,5,14,4,526,1.00202513,3.627140621,1
C3475P,Unicorn,Yes,2,2,2,27,,1,9,3,736,1.668170656,1.213166474,0
C8772P,Yeti,Yes,4,3,6,5,12,1,8,8,662,0.16083403,2.275522106,1
C2129I,Dragon,Yes,6,4,9,8,20,9,2,3,558,0.179591212,1.287561117,1
C7203I,Unicorn,No,5,3,2,24,20,1,15,6,66,0.316593967,1.606177206,1
C6276S,Yeti,No,3,4,8,25,20,2,18,7,179,0.37136819,5.109177288,1
C3962Q,Dragon,Yes,5,7,6,11,12,9,13,6,671,0.045256452,1.192223092,1
C4582D,Dragon,No,5,5,5,72,12,6,8,5,939,-0.330911084,1.835240846,1
C4349L,Yeti,Yes,2,4,3,28,15,1,2,10,868,0.443206788,2.471134355,1
C1021X,Dragon,No,10,4,1,26,9,5,16,4,188,-1.080439523,1.594295935,1
C5750A,Yeti,Yes,0,4,9,9,13,3,18,6,335,0.327939102,0.18443349,0
C8811W,Dragon,Yes,5,7,4,59,2,7,4,8,818,-0.32460557,2.778373806,0
C1108E,Dragon,Yes,3,7,1,46,12,5,15,6,395,2.401076917,2.876286997,1
C4273N,Unicorn,No,4,4,8,21,6,2,8,7,103,-0.567820269,0.976981353,0
C7531L,Griffin,No,4,3,10,18,17,3,14,3,688,-0.11112754,8.23398385,0
C6504A,Ciclope,Yes,6,6,3,32,10,7,7,8,1005,0.499456335,2.802063668,1
C6926X,Yeti,Yes,3,6,10,16,2,2,1,7,50,-0.760068101,3.927071948,0
C5735L,Dragon,Yes,3,3,3,51,12,5,15,2,340,-1.421187104,2.072362225,0
C3673Y,Dragon,Yes,4,4,3,29,4,6,0,5,261,-2.016031732,1.840834201,1
C1298H,Ciclope,Yes,6,3,9,9,7,7,19,4,710,0.329521184,6.573921786,0
C2248W,Dragon,No,5,5,5,61,,5,3,4,721,-0.801064733,6.25152471,1
C5342X,Ciclope,No,3,8,1,8,1,5,9,7,839,0.903800378,6.495392764,0
C6985O,Yeti,Yes,6,4,1,18,18,2,16,5,75,-1.728119106,5.643951147,1
C5656F,Ciclope,Yes,4,2,2,50,2,7,13,3,749,1.272904471,6.289452388,0
C6057R,Dragon,Yes,4,5,4,45,20,5,14,5,62,-0.345264463,7.187248899,1
C9687O,Yeti,No,4,5,7,4,14,3,5,4,304,-1.063546395,1.419098953,1
C9448Y,Yeti,Yes,3,7,2,47,5,1,18,7,636,-1.199080345,11.19426621,0
C5702L,Yeti,No,4,6,8,14,9,0,5,4,656,0.864688823,11.02409619,1
C2284G,Unicorn,Yes,5,6,3,13,4,3,15,5,833,-0.384118512,9.544393551,0
C8910D,Dragon,Yes,5,1,6,44,5,9,19,3,516,2.122904833,6.573669655,1
C4573S,Ciclope,No,2,7,5,22,17,6,2,3,145,-0.271587589,2.351293181,1
C3165Z,Griffin,Yes,5,3,1,99,16,3,20,3,599,0.024254882,1.370051205,1
C6844A,Dragon,No,7,1,3,13,19,5,18,5,620,-0.475881224,10.82397157,1
C3224T,Dragon,Yes,6,5,1,18,20,9,6,3,867,-1.397602434,5.436120232,1
C8767Y,Ciclope,Yes,7,4,8,15,,8,14,2,77,0.232260746,1.921655913,0
C8659B,Griffin,No,3,6,2,12,4,3,10,6,323,-2.044547854,1.8849478,0
C7566C,Unicorn,No,1,4,3,75,14,1,3,4,594,1.119752931,14.78022643,1
C1688R,Yeti,Yes,7,5,8,6,13,3,8,6,302,1.442570538,3.203623471,1
C5303Q,Unicorn,No,7,5,10,6,9,0,10,4,372,-0.121202598,2.280727943,0
C8662B,Unicorn,No,3,8,3,24,1,0,15,5,511,2.559175174,4.301267673,0
C5747V,Unicorn,No,6,8,6,18,18,0,7,10,1028,0.020893725,5.688020152,1
C4962N,Unicorn,Yes,6,5,8,13,10,3,3,6,669,0.098546969,2.397470481,1
C5480X,Ciclope,No,7,4,5,8,18,6,12,4,444,1.114036903,5.541560844,1
C1448W,Unicorn,Yes,7,2,5,11,9,0,0,6,579,0.453412941,5.856693534,0
C8346V,Unicorn,Yes,3,7,1,9,11,2,19,5,410,0.698684816,1.596500643,0
C4710N,Griffin,No,4,4,4,23,1,1,3,3,433,1.713223621,2.190477284,0
C4320G,Unicorn,No,4,5,1,7,6,0,16,5,516,0.99183424,2.306550278,1
C8878N,Unicorn,Yes,3,5,4,106,4,3,2,2,779,0.558079588,6.849170406,1
C7509C,Dragon,No,6,7,6,85,17,8,16,8,748,1.996417552,4.535797107,1
C8099R,Yeti,No,4,5,7,21,18,0,11,3,468,0.762204746,2.029196741,0
C9977D,Griffin,Yes,5,5,8,10,6,1,6,3,421,-1.289848812,1.014673624,0
C5859N,Yeti,No,7,6,6,4,18,2,10,8,283,0.80908504,2.217740402,1
C5845B,Yeti,Yes,6,8,1,131,17,3,5,7,233,0.731227644,2.952273692,1
C5257H,Griffin,Yes,4,8,5,14,17,1,1,5,355,0.200707622,2.714250369,1
C6555G,Dragon,Yes,3,5,3,35,8,5,19,6,992,-1.003246653,7.32222286,1
C4915Q,Griffin,No,6,1,1,10,11,2,7,8,50,1.942273045,2.223923714,0
C1576U,Yeti,Yes,9,5,7,42,,1,8,7,421,0.250231785,1.688155759,0
C7440B,Yeti,No,6,3,5,65,,0,20,8,354,-0.667783633,0.687088933,1
C1582W,Ciclope,No,4,6,7,4,1,5,3,3,777,0.491298472,0.933506118,0
C3549W,Ciclope,Yes,3,6,6,23,8,6,5,7,593,-0.748938735,2.407865989,0
C5492I,Dragon,Yes,5,6,10,5,15,9,6,5,680,0.037403132,5.970177686,0
C3461R,Dragon,Yes,4,7,3,99,,5,11,5,618,1.626456095,3.441337903,1
C1987K,Unicorn,Yes,6,5,1,17,11,3,1,3,1056,1.628131728,2.972358347,0
C4112E,Dragon,Yes,4,5,2,102,16,9,1,4,243,-0.539873615,0.168319015,1
C4175N,Yeti,Yes,6,1,10,27,8,2,19,6,221,1.527481842,2.682408525,1
C7097C,Yeti,Yes,2,7,4,4,12,2,12,10,540,-0.159562112,2.429893542,1
C8850W,Griffin,No,0,3,5,7,11,3,19,3,1089,0.781446868,3.484913617,0
C7227Y,Ciclope,No,8,4,1,172,16,6,9,6,421,2.251532612,3.220621346,1
C4851V,Unicorn,Yes,4,8,5,5,6,3,18,3,748,1.090249796,4.360516179,0
C7544O,Unicorn,Yes,5,2,9,2,14,3,11,4,323,1.187940507,1.292439232,1
C2615O,Griffin,No,1,7,4,8,1,0,5,4,85,0.803563206,4.270067596,0
C9111Z,Ciclope,Yes,5,3,6,7,12,9,4,5,71,1.819610169,0.403087741,0
C5032G,Griffin,No,6,2,2,13,20,3,14,6,858,-0.715579348,6.576002997,1
C7726B,Yeti,No,5,8,9,17,,0,13,7,507,2.637328312,5.436718923,1
C2359O,Griffin,Yes,4,6,1,33,1,1,6,6,838,-0.694496054,5.453711504,0
C9910I,Griffin,No,6,6,2,22,14,2,13,6,812,-0.091503901,10.1808351,1
C4989I,Ciclope,No,4,5,8,75,12,9,2,5,513,-0.726859005,1.014351079,1
C4964A,Ciclope,Yes,4,5,10,28,9,8,11,4,459,0.610043307,4.026302067,1
C6351P,Unicorn,Yes,5,5,4,4,7,0,5,6,234,1.53368565,1.373291768,0
C3839G,Ciclope,Yes,10,2,6,5,,7,5,5,449,-0.92387528,3.244088573,1
C7853E,Ciclope,Yes,5,7,10,49,12,8,6,3,594,1.213192318,1.341294932,1
C1423B,Dragon,Yes,5,6,9,50,20,7,6,3,495,-1.431816781,3.607043557,1
C8934J,Yeti,Yes,4,3,7,23,,0,9,7,605,0.208044544,3.295828792,1
C1916W,Dragon,No,6,3,10,22,20,6,12,4,281,0.576147535,3.723890294,1
C2337I,Ciclope,No,6,1,8,9,1,5,5,5,925,0.356884934,0.596514204,0
C1186R,Ciclope,No,4,7,6,25,18,9,12,6,148,-0.693741414,2.773963921,1
C7293T,Griffin,No,3,8,1,7,20,0,16,7,464,0.441802578,0.471503009,1
C3367I,Griffin,Yes,5,2,2,18,,3,3,7,1064,-0.515091472,3.367938009,1
C9442V,Unicorn,No,3,7,9,21,10,0,10,5,803,-1.059457018,2.75885835,1
C1334R,Dragon,Yes,6,3,9,29,19,8,16,6,696,0.06174204,1.413584205,1
C8313O,Griffin,No,2,2,1,65,7,1,0,3,802,-0.278964525,1.608888252,0
C6758A,Griffin,No,2,4,8,55,6,2,7,6,50,0.282136332,5.932655891,0
C1270A,Unicorn,No,6,2,2,67,19,3,9,8,1082,-0.943739096,1.699331025,1
C2430Z,Dragon,Yes,3,3,6,44,15,5,15,4,478,0.597498833,2.013736493,1
C6708U,Unicorn,No,2,7,10,15,12,3,2,3,555,0.711251319,3.73678479,0
C3659Y,Dragon,Yes,2,3,1,21,10,6,5,1,426,0.455765741,3.898420204,1
C2790X,Unicorn,No,4,5,6,14,13,3,15,9,50,-0.460660793,2.142177885,0
C1277A,Dragon,No,3,5,1,4,15,5,9,4,50,-0.003167487,6.957456269,1
C1709U,Yeti,Yes,2,9,5,15,14,3,19,7,50,-0.395606451,7.062880642,1
C3317L,Dragon,Yes,4,2,4,12,17,9,14,6,429,0.512079355,5.592123877,1
C5241U,Griffin,No,3,9,1,24,4,1,2,5,733,2.071662224,1.254868043,1
C4138A,Dragon,Yes,3,9,1,7,15,8,10,7,869,0.641343718,1.252782186,0
C4477H,Ciclope,Yes,3,4,7,19,15,7,3,0,759,-1.036537553,1.575291419,1
C7577T,Yeti,Yes,3,4,7,32,4,3,9,7,702,-1.534527785,1.501022356,0
C1827U,Yeti,Yes,7,7,8,136,2,0,8,6,576,0.383337577,4.79608491,1
C1634Q,Ciclope,No,2,4,3,3,10,7,7,5,353,1.050706839,2.45905492,1
C4503H,Yeti,Yes,5,5,9,12,10,2,5,5,680,-1.326305069,0.799626763,1
C5348I,Yeti,No,5,2,10,41,11,1,15,3,698,-0.696323596,1.532158188,0
C8143Z,Unicorn,Yes,5,8,8,1,5,1,10,4,338,-0.974000572,1.197996791,0
C8341L,Yeti,Yes,6,4,2,9,8,3,19,6,770,0.458747137,1.073523056,1
C5529L,Griffin,No,7,7,6,2,3,3,17,6,733,1.945821923,5.739065305,0
C8141O,Ciclope,No,3,8,10,45,9,8,6,4,547,0.255087265,0.813998939,0
C5212K,Ciclope,No,4,2,7,48,,8,10,5,50,-1.473232564,9.371800772,0
